title,point,review,type
국제수사,1,?지금까지 본 영화중 제일 재미없고 보다보면 스트레스받아서 영화관 뛰쳐나오고싶어요,부정
담보,1,이거 뭔가 아닌거 같은데..,부정
반도,2,신파가 너무해. 한명때문에 여럿이 피해를 봄,부정
300: 제국의 부활,8,3탄 기대되요. 재미있네요,긍정
밥정,10,엄마 그리운 이름. 엄마 사링하고 고맙고 미안합니다.,긍정
피원에이치 : 새로운 세계의 시작,2,그저 그럼.. 뭘 얘기하고 싶은지 모르겠음,부정
반도,9,재밌네~ 살아있다 보단 훨씬 재밌습니다.,긍정
미스터 노바디,1,"매우 난해하고 불쾌한 영화.... 작중 영화 속 양아버지가 말하듯이 ""더러운짓"" 즉, 근친을 하고다니고 그걸 아름답게 포장함",부정
어른도감,10,태구시가 빵 먹으면서  외로움을 먹는다 했을때 울컥했어요 엉엉 사랑해 태구시,긍정
내부자들,10,이병헌 이란 배우의 힘이 느껴진다. 이병헌이 아니었음 절대 내부자들  이란 작품이 걸작이 되지 않았다.,긍정
타임 머신,4,시작은 백 투더 퓨처 현실은 인디애이나존스ㅋㅋ,부정
담보,10,넘 꿀잼!! 또 보고싶다,긍정
해수의 아이,1,2020년에 개봉한 영화가 맞는지 제가 지금 몇년도에 살고있는지 날짜의 소중함을 알았습니다. 이 영화를 반면교사 삼고 앞으로 더 좋은 영화 만들어가는 대한민국 되기를 ??,부정
뮬란,1,평점 1점 주기도 아까움 도대체 그동안 디즈니 미녀와 야수 알라딘 라이온킹(?) 어쨌든 다 원작이랑 거의 비슷하면서 ost도 레전드 급으로 뽑는데 왜 이번엔 깨짱감성 오지게 넣어서 무협영화를 만드냐? 진짜 짱감은 거르는게 맞는 것 같다 매는 왜 사람으로 만들고 그 레전드 장면들이랑 노래들은 어디다 팔아먹었냐 듣기론 중국 정부가 넣으면 영화 안 만든다 했다던데 그냥 착짱죽짱은 이제 전세계가 아는 거라 생각한다 영화 보지마세요 제발 돈 너무 아깝고 시간 아깝고 내 감성 감동 다 버립니다 이거 보고 넷플릭스로 뮬란 10번 넘게 다시 봐서 제 잃어버린 감성 찾습니다 OOOO 짱깨^ㅐ끼들,부정
콜로설,2,한마디로 ㅈ같음...,부정
속사정,4,베드신 2장면 빼곤 볼 게 없다.싼티에  모든게 어색한 영화.80분이 소중한 사람은 패스.,부정
애프터: 그 후,10,일단 기본적으로 하딘이 매우 잘생겼습니다. 일단 여러분 저는 이것 하나라도 충분히 보고나서   뿌듯할것 입니다. 그리고 완전 뻔하긴 보다 은근 뭐지 어떻게 될려나 해요!  그리고 대사가전혀 지루 하지않아서 좋았어요! 이런 로맨스 영화는 자칫 지루해지기 쉬울수도 있단 분도 있을 수있지만 중간중간 대사가 저의 개그코드와 맞게 잘웃었고(실제로 주변분들도 잘웃으셨어요)끝나니까 다들  헐! 빨리 다음편  원했어요!  다음편이 기대되네요!ㅎ15금치고는 생각보다 수위가 높아요!  그래도 부담스럽지않았어요 ㅎ그리고 혹시 1편안봐서 이야기 이해못할까봐 걱정하는분 걱정마세요 ㅎ개인적으로  2편인것 쪼오금 눈치챘지만 몰랐어요.그만큼 1편 안보고 봐도 충분히 볼수 있고요. 중간중간 이해가게 설명을 해줘요!  그리고 달력 이쁩니다!  추천합니다!,긍정
담보,5,내용이 올드하다 못해  2020년도 영화가 이럴수 있나 싶다. 오토바이사고후 10여년을 행방도 못 찾는다는 설정은 정말 기가 막히다.. 신파 설정 때문이라지만 지갑 핸드폰 사고때 다 날라 갔다쳐도 경찰서에서 지문만 확인해도  가족 찿았을것을...그리고 울어라 지금이야 울어!! 하고 작정하고 신파 억지 감동 쥐어짜내기하니 오히려 감동은 반감 되고.. 그나마 담보가 귀엽고 매번 똑같은 연기에 급 부성애 설정이  이해안가긴해도  성동일의찐아버지모습 부분은 좋았다..,부정
검객,1,개별로.. 절대보지마셈,부정
6 언더그라운드,10,그냥  굿ㅋ  완전 마이스타일영화ㅋ,긍정
검객,5,너무 기대를 많이 했나... 스토리 완성도가 떨어져서 실망하고 나옴,부정
원피스 극장판 제트,10,제트와 싸우는 장면이 멋지기도 하지만 감동적이기도 하다. 난 10점을 주지. 근데 평점나추려고 이상한말 쓰고 1점주지 짓 하지마세요!,긍정
번 더 스테이지: 더 무비,9,방탄소년단은 손흥민&페이커&봉준호와 동급이거나 그이상임,긍정
부라더,10,마동석 엄마가 젤 연기 잘하심,긍정
82년생 김지영,4,"여성으로서 여성의 삶이라고 말할수 있을정도로, 보편적이고 일반적인 삶인가? 너무 극단적이지 않은지..",부정
살인마 잭의 집,6,이 영화가 평점이 낮은 이유는 잔혹함도 아동살인이 나와서도 아니다. 그냥 지루해서 평점이 낮은거다,부정
데스노트: 더 뉴 월드,1,"영화 보지마라 개연성 전혀 없음. 내가 만들어도 이것보단 잘 만들 자신 20000%다. 절대 보지 말 것. 단, 시간이 넘치는 자가 킬링타임을 위해서라면 봐도 됨.",부정
담보,10,많이울고나왔어요 뭉클 연기너무잘해요 좋아요,긍정
남매의 여름밤,9,일상적인 모습을 담은 아름다운 영화라고 할까.. 각기 서로 교차하여 보여주는 남매인 어른과 아이들은 결국 같다.,긍정
"그대, 고맙소 : 김호중 생애 첫 팬미팅 무비",2,졸려서 제대로 못보고왔네,부정
남매의 여름밤,10,모두에게는 각자의 소설이 있다. 잔잔하고 감동적인 영화.,긍정
언힌지드,1,이거 영화관 갈 시간과 돈으로 차라리 국밥을 뜨끈하게 사드세요 든든~하게. 시간과 돈 둘 다 버렸습니다 참고하세용,부정
스니커즈,10,"아무리 미국이지만 19, 20살 짜리 리버 피닉스가 40~50대 아줌마, 아저씨한테 반말하냐, 번역가? 그리고 로버트 레드포드 배역은 가장 멍청하게 나온 영화. 수차례나 답답하게 나옴.",부정
패스트 & 퓨리어스 - 도쿄 드리프트,9,드리프트 액션 진짜 볼만함,긍정
행복을 찾아서,10,나를 위로해주는 느낌이랄까...☆,긍정
도신 - 정전자,4,"유치찬란. 그래도 윤발이형, 덕화형, 왕조현 나오니 별 두개 준다",부정
봉오동 전투,10,영화 너무 감동적이게 잘 봤습니다.우리 독립군들에게 너무 감사하고 감사 드립 니다.이런 애국영화는 우리 국민 모두가 의무적으로라도 봐야 할 것 같습니다. 정치인들 제발 좀 봐라ㅡ!! 독립군들께 너무나 감사 드리고 영화 감사합니다!,긍정
죽지않는 인간들의 밤,1,영화 볼 때 보다 보고 나오면 어이없어서 실소터지는 그런 영화요~,부정
담보,8,부모님이랑 함께봤는데 감동도있고 저는 은근 재미있으면서 감동적이였던거같아요 !1번씩 보는거 추천드립니다 !,긍정
극장판 포켓몬스터 뮤츠의 역습 EVOLUTION,1,초딩애니. 싸패들은 좋아함.,부정
애프터: 그 후,6,너무보고싶어서..개봉첫날오늘봤는데..솔직히..그닥..개인적으로1편이훨씬나았네요,부정
세컨 찬스,10,"산후우울증이 이렇게 무섭습니다.군더더기없이 완벽한 연출,무엇보다 남자주인공 너무 멋있어TT",긍정
엑시트,10,극장에서아쉽게못봤었는데이제서야넘넘재밌게봤어용,긍정
태백권,1,2000년대 초반 영화보는 그런 느낌?스토리가 왜 이런거요?할말이 없소.,부정
웰컴 투 동막골,1,우리민족끼리를 내포한 좌파영화 왜 남북한이 연합하여 미군을 공격하는가 남북한이 연합하여 중공군을 무찌르는 영화는 죽었다 깨어나도 못만들겠지?,부정
해피 댄싱,2,기대하지 말았어야 했다,부정
담보,10,너무 재밌고 슬펐음 ㅠㅠ,긍정
네 얼간이,1,세얼간이와 비교하는게 영화 세얼간이에게 모욕이다 엄청 실망했습니다,부정
불한당: 나쁜 놈들의 세상,6,연기랑 영상미는 흠 잡을 곳이 없다. 그런데 스토리 어쩔 거냐. 초반에 잘 나가다가 뒤에는 왜 관객한테 생각할 거리를 안 주냐 말이야. 이건 그냥 감독의 연출 실패라고 볼 수 밖에 없다. 영화 신세계를 어설프게 따라한 거 같은 스토리 어쩔 거냐. 비틀거면 제대로 비틀던가. 음악도  너무 자제했어. 감독이 애 쓴 거는 보인다만 스토리를 제대로 못 풀었다. 신세계랑 비교될 거 뻔한데 스토리랑 연출이 그보다도 못하니 재미가 없지.,부정
파크,5,"넓은 공원, 옛 음악, 청춘  좋은 소재로 잔잔하게 잘 그리면 평점 7.5 될 영화를 이상한 챕터를 나누고 난해하게 만들어 처음 전반부의 기대감을 무너트렸다. 나가노 메이의 귀여움만 빛났네요.",부정
퍼블릭 에너미,7,연기는 볼만했는대 지루하내..,부정
파커,4,"주인공의 말도 안되는 회복력에다 그밖에 개연성없는 진행들, 제니퍼 로페즈는 왜 나왔는지 모르겠다.",부정
노인을 위한 나라는 없다,10,이 영화에 대한 모든 분석이나 해석은 틀렸다.,긍정
피원에이치 : 새로운 세계의 시작,10,한국 특유의 울어라 감성 없음 재미있음,긍정
끝까지 간다,10,연기가 미침극적인 분위기가 처음부터 끝까지 이어지는데 긴장감이 시작부터 끝까지 이어짐심지어 조진웅이 사이코처럼 연기를 겁나 잘함,긍정
극한직업,8,드디어 그 유명한 극한직업을 봤다. 기대치가 넘 높았나보다. 그리고 예고편이나 개봉후 각종 방송및 리뷰들에 잼있는 장면들이 많이 노출돼서 이 영화를 첨 본 관객들에 비해 갠적으로 잼이 많이 반감됐다는게 유감이다. 중간까지는 정말 폭소하는 부분이 없었다. 잼있는 첫 등장에피소드조차 기대이하였다. 하지만 웃음끼를 잃고 보던 나조차 마지막 부분에서 빵빵터졌다. 그 부분은 단1초도 못 보던 장면들이었다. 역시 영화는 모르고 봐야한다. 진정 영화의 재미를 느끼고 싶으면 유튜브 리뷰고 뭐고 절대 클릭하지 말아야 한다.,긍정
죽지않는 인간들의 밤,10,역시 ㅋㅋ 재밌네요 1위가자,긍정
건축학개론,10,가슴을 울리는 뭔가 서글픈 영화,긍정
뮬란,5,이 영화가 무엇을 보여주려는지는 보면서 도무지 알 수가 없다. 하나를 얘기할거면 그 하나만 얘기해야 되는데 괜시리 첨가한게 너무 많다. 액션 또한 그닥 화려하지 않다. 원작 애니를 보지 않은 나로서는 무미건조한 영화이고 그저 여배우의 얼굴만 예쁘다는 생각만 했다. 그냥 조용히 지나가야 될 영화.,부정
더 웨이 홈,1,이 영화를 만들기 위해 개를 얼마나 괴롭혔을지 생각하면 답답한 마음만 들어... 동물 상대로 한 영화나 공연은 모두 금지해야 한다. 그건 그냥 다 동물 학대로 보면 되는거니까는...,부정
죽지않는 인간들의 밤,1,평점에 속았네앞으로는 미리미리 사람들 평점 확인하는 습관을 가져야겠답,부정
아무도 없다,8,아무도 없지만 자신과의 싸움에서 승리하는 여주인공이 너무나 응원이된다!! 잔잔하지만 스릴있다,긍정
총각 파티,5,80년대 행오버. 시퀀스별로 보면 웃기지만 전체적으로 오버스럽고 난장판인 구성이라 연출력이 부족한게 느껴진다. 톰행크스는 풋풋하고 여주인공과 친구들은 예쁘다 Tawny Kitaen Monique Gabrielle,부정
부활: 그 증거,9,삶에 힘이 되는 영화... 기독교인으로서 꼭 봐야할 영화인 것 같다.,긍정
썸원 그레이트,8,기대 이상이다!   사랑.. 이별.. 우정.. 이별이야기.,긍정
기생충,4,현실감이 너무 없음.. 저런가족이 현실이었으면 법무부장관하고 국회의원됨,부정
인사이드 르윈,9,"내 인생 같아서 답답하다. 뉴욕의 겨울을 노래하는 영화가 아니라, 우리네 인생을 ‘영화’라는 예술에 비추는 거지. 포스터도 답답하네.",긍정
이미테이션 게임,10,"앨런 튜링 박사가 해 낸 일은 생각지도 못 했던 것이다. ""생각지도 못 했던 사람이, 누구도 생각하지 못 한 일을 해 내기도 한다."" 이게 일상이지만 인식하지 못하고 산다. 아니 알고 있지만 잊고 지낸다. 컴퓨터,  인공지능, 튜링테스트, 호모섹슈얼에 대한 이야기를 접할 수 있었다.",긍정
그린랜드,8,재난 영화로는 그닥임. 큰 스케일도 아니고 하지만 가족 영화로는 굿이다,긍정
공범,10,군 고구마를 5개 통째로 씹어 먹는듯한 스토리..예술입니다!,긍정
에놀라 홈즈,2,어휴 밀리는 연기는 잘한다. 근데 기묘한 이야기 때만큼 매력은 없다. 최악은 셜록 홈즈에 대한 모독이다. 셜록 홈즈 배역도 안 어울리고 연기도 어색하고 마이크로프트는 세상 악인으로 그려놨네. 차라리 페미니즘을 녹여낸 셜록을 보고 싶다면 <셜록: 유령 신부>를 보시길.,부정
언힌지드,6,"어...보복운전 금지 근데 왜캐 60프로 부족한 느낌 고구마 먹은느낌 레이첼 ,,고구마",부정
화이 : 괴물을 삼킨 아이,10,"지금은 다들 톱배우들을한영화에서 보는것 만으로도 충분한듯,각자 배역에 맡는 연기력들 장난아님.액션도 기대이상이고 스토리도끝까지 놓치지 않았던 영화임.",긍정
재심,10,내용이 사실이란게 슬프지만 배우들 연기 최고네요,긍정
애프터,7,그냥 아무생각없이 보기 좋은 로맨스영화우연히 티비채널에서 하길래 봤는데 알고보니 영화관에서 2편을 하고있더라는.. 그래서 2편도 다음날 바로 영화관가서 보고 왔어요 재밌습니동,긍정
"미안해요, 리키",1,굳이 영화에서까지 팍팍한 현실을 느끼고 싶지 않습니다. 대안도 안보이고요. 그냥 지옥같은 삶만 그렸네요. 다신 보고 싶지 않은 영화입니다.,부정
